label,text
0,bad girl still remember
0,fine simply sitting
0,suck go u hair free right
0,well great weekend
1,urgent mobile xxxxxxxxx £ bonus caller prize nd attempt reach call asap box n qp ppm
0,mean u could keep ur word
0,eek lot time especially since american pie like minute long stop singing
0,wil reach
0,real baby want bring inner tigress
0,ok let noe later n ask call u tmr
0,u welcome caught u using broken english
0,lovely smell bus tobacco
0,haf u eaten wat time u wan come
1,ur chance win £ cash every wk txt action c www movietrivia tv custcare x p wk
0,wana plan trip sometme
0,time tell friend around
0,nt joking seriously told
0,never wanted tell short edge late
0,u reach orchard already u wan go buy ticket first
0,hey late ah meet
0,got lt gt way could pick
0,love working home
1,freemsg replied text randy sexy female live local luv hear u netcollex ltd p per msg reply stop end
0,left dessert u wan go suntec look u
0,mean website yes
0,u dun wan u dun like already ah wat u still eating
0,k pick another th done
1,win £ cash prize prize worth £
0,k k detail want transfer acc enough
0,hi kate u give ring asap xxx
0,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u
0,nope still market
0,cuz ibored wanna study
0,regret inform u nh made mistake u never actually born please report yor local hospital b terminated r sorry inconvenience
0,friend got say upping order gram got lt gt get
0,greatest test courage earth bear defeat without losing heart gn tc
0,dear reached railway happen
1,new mobile must go txt nokia collect today £ www tc biz optout gbp mtmsg
0,usually person unconscious child adult may behave abnormally call
0,ran younger man make pretty baby together
0,project pa come
0,jus finished avatar nigro
0,nice new shirt thing wear nudist themed mu
0,taxt massage tie po argh ok lool
0,boy made fun today ok problem sent one message fun
0,boytoy miss happened
1,chosen receive £ award pls call claim number collect award selected receive valued mobile customer
0,ello babe u ok
0,feathery bowa something guy know
0,lt gt k oh send home sale
0,keep ten r shelf buy two egg
0,k make sense btw carlos difficult guy gonna smoke go pick second batch get gas
1,sm auction nokia get win free auction take part send nokia hg suite land row w jhl
0,captain room
0,good let thank god please complete drug lot water beautiful day
0,ur si
0,nice talking please dont forget pix want see
0,ok lor u wan go look u
0,much better thanks lol
1,win year supply cd store ur choice worth £ enter £ weekly draw txt music t c www ldew com sub win ppmx
0,que pas un buen tiempo something like
0,thanx time weve spent geva bin mint ur baby want u xxxx
0,stand away heart ache without wonder crave
0,lt gt pple marry lover becz hav gud undrstndng dat avoids problem sent dis u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send lt gt frnds lt gt min whn u read
0,swt thought nver get tired little thing lovable person coz somtimes little thing occupy biggest part heart gud ni
0,going lunch
0,moji love word rich day
0,movie laptop
0,sir send group mail check
0,purity friendship two smiling reading forwarded message smiling seeing name gud evng musthu
0,many people seems special first sight remain special till last sight maintain till life end take cr da
0,thanks looking really appreciate
0,r u scratching
0,didnt work oh ok goodnight fix ready time wake dearly missed good night sleep
0,ard lor
0,dnt worry use ice piece cloth pack also take tablet
0,nah help never iphone
0,happy babe woo hoo party dude
0,hi wk ok hols yes bit run forgot hairdresser appointment four need get home n shower beforehand cause prob u
0,sad story man last week b day wife nt wish parent forgot n kid went work even colleague wish entered cabin pa said happy b day bos felt special askd lunch lunch invited apartment went said u mind go bedroom minute ok sed sexy mood came minuts latr wid cake n wife parent kidz friend n colleague screaming surprise waiting sofa naked
0,gonna home soon want talk stuff anymore tonight k cried enough today
0,k sure consent form v
0,p u ur grown right
0,ok happen behave like
1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double min txt orange call mobileupd call optout qf
0,oh really perform write paper go movie home midnight huh
0,wat r u busy wif work
0,ahhhh woken bad dream u tho dont like u right didnt know anything comedy night guess im
0,jus came back fr lunch wif si u leh
0,able anything
0,sorry took long omw
0,lt gt great loxahatchee xmas tree burning update totally see star
0,er mw im filled tuth aight
0,leaving qatar tonite search opportunity went fast pls add ur prayer dear rakhesh
0,want tell bad feel basically time text lately need drug
0,well might come
0,well keep mind got enough gas one round trip barring sudden influx cash
0,uploaded mine facebook
0,morning ok
0,hey happen de alright
0,correct work today
0,anything lor juz u lor
0,hen night going swing
0,hello peach cake tasts lush
0,oh come ah
0,good wondering wont say hi smiling coping long distance
0,fr ndship like needle clock though v r clock v r nt able met evn v meet itz second bt v alwys stay conected gud
0,pls help tell ashley cant find number oh
1,credit topped renewal pin tgxxrz
0,ok said got wisdom teeth hidden inside n mayb need remove
0,pls confirm time collect cheque
0,ü v fan
0,k still loving
0,right wasnt phoned someone number like
0,nice line said broken heart plz cum time infront wise trust u good
0,walked mom right stagwood pas right winterstone left victor hill address lt gt
1,ur awarded city break could win £ summer shopping spree every wk txt store skilgme tscs winawk age £ perwksub
0,ok wun b angry msg u aft come home tonight
0,hey tmr meet bugis
0,trying reach without success
1,filthy story girl waiting
0,thats cool day
1,congratulation ur awarded either yr supply cd virgin record mystery gift guaranteed call t c www smsco net £ pm approx min
0,say hi get as back south tampa preferably kegger
0,nope going home go pump petrol lor like going rain soon
0,know dat feelin pete wuld get em nuther place nuther time mayb
0,haf u found feel stupid da v cam working
0,yar lor wait mum finish sch lunch lor whole morning stay home clean room room quite clean hee
0,significant dont worry
0,take u shopping mark distract isaiah
0,dun need use dial juz open da browser n surf
0,die e toot fringe
1,free st week nokia tone ur mob every week txt nokia get txting tell ur mate zed pobox w wq norm p tone
1,specially selected receive award call line close cost ppm c apply ag promo
0,affidavit say lt gt e twiggs st division g courtroom lt gt lt time gt double check text tomorrow
0,u coming funeral home
1,bloomberg message center wait apply future bloomberg com
0,yeah class
0,ur change da report big co already made change da previous report
0,sir need velusamy sir date birth company bank facility detail
0,oh gei happend tron maybe ill dl
0,know wait check
0,hmmm thk sure got time hop ard ya go free abt muz call u discus liao
0,got fujitsu ibm hp toshiba got lot model say
0,u go back urself lor
0,time week ryan
0,darren saying dat u meeting da ge den dun meet dinner co later u leave xy feel awkward den u meet lunch lor
0,home also
0,dare stupid wont tell anything hear wont talk
0,wait know wesley town bet hella drug
0,co lar ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
0,pick drop car problem
0,yes please swimming
0,yeah work fine started last week stuff dull easy guy fun
0,hiya u paying money account thanks got pleasant surprise checked balance u c get statement acc
0,haha good hear officially paid market th
